danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
0.496,0.933,2,-4.906,1,0.0678,0.171,0.00422,0.954,0.836,128.47,300800,4
0.541,0.682,5,-11.233,0,0.0664,0.777,0.946,0.381,0.548,130.375,55213,4
0.346,0.249,2,-11.049,0,0.0323,0.973,2.2e-06,0.153,0.186,97.107,161453,4
0.288,0.416,4,-9.176,1,0.0412,0.837,0.0,0.097,0.353,199.517,231893,4
0.28,0.966,0,-4.301,1,0.161,0.0174,2.13e-06,0.0647,0.621,173.1,136720,4
0.682,0.179,8,-11.806,1,0.503,0.994,0.234,0.157,0.769,97.501,191463,4
0.393,0.728,8,-5.326,1,0.0387,0.00364,0.0,0.346,0.854,87.714,161613,4
0.733,0.112,7,-18.283,1,0.934,0.294,0.0,0.115,0.803,106.268,100600,3
0.38,0.973,0,-10.722,1,0.0658,0.029,0.226,0.883,0.323,167.396,225320,4
0.573,0.559,3,-8.684,1,0.036,0.719,0.0635,0.0482,0.712,103.529,176893,4
0.642,0.628,6,-8.657,0,0.0287,0.00136,6.37e-05,0.38,0.891,130.122,308440,4
0.589,0.348,2,-11.032,1,0.038,0.685,3.2e-06,0.0849,0.28,119.374,252707,4
0.878,0.851,7,-8.971,1,0.232,0.00228,0.00125,0.0509,0.404,99.014,228667,4
0.278,0.431,0,-9.661,1,0.0305,0.697,0.0,0.25,0.535,175.555,177120,3
0.417,0.84,4,-7.861,1,0.032,1.22e-05,0.58,0.278,0.255,98.649,222726,4
0.609,0.807,11,-3.198,0,0.0429,0.000213,7.96e-05,0.585,0.587,125.108,177173,4
0.24,0.0837,9,-21.658,1,0.0451,0.862,0.957,0.0874,0.506,169.808,122467,3
0.287,0.0272,1,-27.518,0,0.0446,0.994,0.00426,0.075,0.0532,77.304,112333,4
0.462,0.485,5,-7.533,1,0.0247,0.146,2.24e-06,0.0604,0.506,168.374,205733,4
0.469,0.305,9,-15.285,0,0.0779,0.992,5.25e-05,0.355,0.627,68.849,179067,4
0.884,0.679,10,-5.857,0,0.282,0.0957,0.00209,0.0289,0.591,76.993,238467,4
0.657,0.732,2,-10.007,1,0.0399,0.00146,0.412,0.146,0.835,106.213,184533,4
0.537,0.893,9,-10.234,0,0.0636,0.15,0.000286,0.0688,0.588,163.727,261773,4
0.842,0.553,10,-6.856,1,0.0332,0.105,0.0,0.102,0.938,98.486,191613,3
0.587,0.874,2,-3.597,1,0.0544,0.0546,0.000452,0.0511,0.469,95.017,291400,4
0.385,0.0599,3,-20.427,0,0.0415,0.994,0.802,0.0956,0.115,102.527,89800,3
0.677,0.425,7,-11.845,0,0.0259,0.266,0.161,0.118,0.252,103.602,258973,4
0.665,0.736,7,-5.713,1,0.258,0.0172,0.0,0.212,0.962,76.373,357333,4
0.568,0.573,8,-11.776,0,0.122,0.81,0.792,0.839,0.695,123.742,299027,4
0.445,0.706,8,-9.803,1,0.0461,0.234,0.000252,0.205,0.768,80.823,266720,4
0.427,0.604,11,-8.561,0,0.203,0.0302,0.000648,0.161,0.256,91.546,226520,4
0.835,0.552,9,-8.616,0,0.0814,0.237,0.000249,0.0534,0.904,155.714,240333,4
0.893,0.768,9,-3.065,1,0.29,0.16,0.0,0.204,0.751,140.07,171312,4
0.843,0.528,10,-12.474,1,0.0448,0.222,2.62e-06,0.0752,0.961,128.491,175533,4
0.877,0.529,0,-6.235,0,0.0461,0.479,0.00159,0.094,0.422,104.984,281120,4
0.681,0.314,8,-9.319,1,0.0581,0.2,9.82e-06,0.1,0.166,139.992,208120,4
0.6,0.202,0,-17.232,1,0.065,0.992,0.0841,0.181,0.569,98.411,160462,4
0.746,0.79,11,-4.7,0,0.0257,0.0485,0.0261,0.0534,0.891,107.231,220867,4
0.235,0.0459,1,-20.091,1,0.043,0.988,0.00642,0.0688,0.0622,99.156,199933,4
0.788,0.472,5,-5.286,1,0.039,0.81,0.0,0.287,0.95,126.055,130240,4
0.678,0.621,1,-13.454,1,0.0537,0.135,0.000468,0.207,0.804,120.7,196933,4
0.583,0.462,0,-7.635,1,0.0309,0.785,0.0,0.105,0.46,107.532,130667,4
0.686,0.276,5,-12.85,1,0.0321,0.94,0.0,0.111,0.681,131.854,220147,4
0.554,0.828,4,-6.435,1,0.0739,0.0307,0.0,0.907,0.888,90.95,173960,4
0.639,0.843,5,-3.393,1,0.0334,0.0386,0.0829,0.108,0.317,135.002,206067,4
0.752,0.335,11,-9.678,1,0.0801,0.995,0.939,0.256,0.786,82.041,163747,3
0.594,0.466,8,-14.55,1,0.0491,0.895,0.858,0.551,0.873,146.385,126653,4
0.779,0.428,0,-14.431,1,0.0494,0.0528,0.00582,0.0733,0.736,123.697,315093,1
0.458,0.095,5,-19.571,0,0.0644,0.982,0.875,0.114,0.348,66.828,177787,4
0.625,0.449,10,-10.61,1,0.0871,0.866,0.000317,0.0871,0.709,80.862,159600,4
0.319,0.191,1,-14.543,1,0.0341,0.992,0.00176,0.171,0.187,136.508,100907,5
0.562,0.159,8,-16.466,1,0.0493,0.954,0.895,0.113,0.243,65.332,267493,4
0.395,0.22,5,-10.964,1,0.0434,0.868,0.0,0.0786,0.387,77.792,158333,3
0.883,0.647,10,-14.054,0,0.197,0.0633,0.0,0.254,0.739,101.649,291867,4
0.622,0.877,0,-5.29,0,0.0385,0.18,0.0,0.0596,0.96,125.89,254907,4
0.439,0.0614,4,-25.187,0,0.0365,0.958,0.000197,0.0846,0.32,100.315,207253,4
0.678,0.521,4,-7.677,0,0.0317,0.0894,4.56e-05,0.115,0.479,76.548,312067,4
0.59,0.239,8,-18.812,1,0.0392,0.714,0.0415,0.098,0.444,96.788,332573,4
0.289,0.217,5,-14.827,1,0.0504,0.983,0.2,0.19,0.181,167.763,335827,5
0.381,0.621,5,-12.166,1,0.0849,0.881,0.0,0.678,0.473,85.933,223469,4
0.708,0.644,8,-4.825,1,0.238,0.264,0.0,0.116,0.662,89.968,243440,4
0.49,0.144,7,-16.104,1,0.0996,0.952,9.81e-06,0.0852,0.387,94.382,330880,4
0.664,0.795,10,-6.083,0,0.0448,0.11,4.53e-06,0.575,0.64,101.079,247133,4
0.532,0.86,9,-8.514,1,0.0522,0.141,2.66e-05,0.0938,0.85,80.35,324307,4
0.546,0.156,2,-18.601,1,0.0617,0.942,8.83e-06,0.226,0.466,80.106,154667,4
0.582,0.543,9,-13.045,1,0.0351,0.14,0.00149,0.115,0.421,126.99,348640,4
0.785,0.845,9,-5.559,0,0.0597,0.11,5.78e-05,0.0426,0.877,149.707,270093,4
0.433,0.167,9,-13.776,1,0.0266,0.639,2.54e-05,0.0933,0.208,75.625,250079,4
0.391,0.883,7,-5.973,1,0.0442,0.264,0.0,0.157,0.927,75.442,141333,4
0.469,0.425,7,-9.681,1,0.0501,0.992,0.00012,0.314,0.779,126.753,185427,4
0.499,0.217,1,-11.736,1,0.0564,0.93,0.717,0.108,0.397,143.097,216120,5
0.459,0.958,6,-2.333,1,0.0877,0.0283,0.0,0.108,0.586,142.707,211333,4
0.306,0.0745,9,-22.138,1,0.0616,0.978,8.48e-05,0.0945,0.145,100.511,194333,4
0.826,0.614,7,-5.381,1,0.0992,0.456,8.27e-06,0.0458,0.856,109.819,190427,4
0.576,0.58,3,-9.878,1,0.0482,0.496,0.0,0.0397,0.906,110.705,129560,4
0.567,0.509,2,-6.059,1,0.0273,0.0767,0.0,0.172,0.878,108.303,248280,4
0.238,0.959,11,-6.953,1,0.104,5.69e-05,0.125,0.283,0.523,89.143,263800,4
0.407,0.663,2,-7.591,1,0.0305,0.255,0.000166,0.0913,0.211,75.989,293587,4
0.483,0.0933,8,-19.322,1,0.0378,0.967,0.929,0.111,0.463,106.292,160296,4
0.235,0.746,9,-4.343,1,0.0407,0.0447,0.0,0.283,0.211,156.343,338760,4
0.442,0.995,1,-1.674,0,0.126,0.0108,0.0,0.33,0.639,127.02,112533,4
0.864,0.755,11,-6.827,0,0.101,0.338,0.0483,0.0595,0.327,98.815,234040,4
0.749,0.751,4,-10.604,0,0.0347,0.00773,0.205,0.177,0.659,115.478,320640,4
0.138,0.0161,0,-14.88,0,0.0328,0.42,0.934,0.162,0.439,70.063,138427,3
0.682,0.258,5,-11.658,0,0.0493,0.847,0.0,0.355,0.772,135.555,166800,4
0.159,0.138,7,-18.296,1,0.0347,0.895,1.28e-05,0.153,0.0753,85.7,166600,3
0.568,0.911,10,-4.732,0,0.094,0.00646,0.000358,0.28,0.3,121.016,330693,4
0.499,0.708,7,-7.029,1,0.0301,0.00626,1.15e-05,0.0423,0.617,158.785,203067,4
0.789,0.179,7,-12.875,1,0.401,0.995,0.764,0.11,0.881,114.59,172000,4
0.654,0.286,10,-18.168,0,0.949,0.0526,0.0,0.272,0.489,86.107,123859,4
0.877,0.688,9,-6.02,1,0.0432,0.296,0.0,0.38,0.969,105.983,163192,4
0.714,0.427,3,-10.328,1,0.0495,0.455,0.0,0.0831,0.711,74.217,238600,4
0.665,0.826,7,-5.877,0,0.0746,0.477,0.0,0.343,0.856,131.594,223440,4
0.444,0.15,8,-19.881,1,0.0429,0.951,0.882,0.127,0.445,55.991,183867,4
0.636,0.522,5,-9.387,0,0.0314,0.512,0.351,0.606,0.652,75.348,170787,4
0.223,0.808,2,-5.335,1,0.0364,0.059,0.000122,0.339,0.904,171.763,180240,4
0.502,0.718,5,-10.657,1,0.175,0.381,0.000154,0.341,0.72,178.937,388920,4
0.473,0.0613,7,-17.745,1,0.0495,0.942,0.000277,0.223,0.247,71.82,65947,4
0.604,0.475,11,-6.813,1,0.0232,0.232,3.42e-06,0.0987,0.381,80.088,244467,4
0.792,0.906,4,-7.221,0,0.104,0.216,0.254,0.0809,0.844,156.25,272467,4
0.571,0.252,0,-9.899,0,0.207,0.94,0.00301,0.188,0.165,81.188,125973,4
0.33,0.0669,4,-19.147,1,0.0426,0.991,0.953,0.14,0.256,73.457,201493,3
0.674,0.196,4,-15.084,1,0.0327,0.836,0.0,0.255,0.82,147.082,169933,3
0.635,0.459,7,-7.343,1,0.0244,0.246,0.0,0.259,0.433,96.056,177627,4
0.41,0.876,7,-3.723,1,0.0471,0.0127,3.64e-05,0.241,0.609,121.115,185373,4
0.683,0.403,7,-12.293,1,0.179,0.0536,0.0408,0.213,0.644,78.974,309600,4
0.6,0.55,3,-8.69,1,0.0493,0.808,0.0,0.761,0.85,102.008,185643,4
0.519,0.228,1,-12.377,1,0.0393,0.87,0.0,0.144,0.513,183.696,167253,4
0.632,0.682,4,-8.052,1,0.0459,0.000323,0.0248,0.142,0.532,122.983,227086,3
0.809,0.624,8,-4.963,0,0.155,0.41,0.0,0.108,0.629,85.011,184817,4
0.692,0.651,3,-4.296,1,0.0282,0.313,1.93e-06,0.162,0.765,101.648,190775,4
0.515,0.401,5,-13.588,1,0.213,0.936,0.0,0.447,0.623,165.176,244533,4
0.366,0.37,7,-12.565,1,0.0305,0.73,0.00229,0.314,0.102,78.039,203754,4
0.47,0.986,0,-4.777,1,0.0704,0.0204,0.923,0.362,0.39,109.971,87493,4
0.12,0.672,0,-7.873,1,0.0406,0.00912,0.0117,0.311,0.087,84.523,441093,4
0.328,0.32,5,-10.292,1,0.0378,0.303,0.0,0.259,0.2,147.99,242440,4
0.603,0.624,4,-6.982,0,0.0305,0.197,0.0,0.0992,0.334,130.004,305427,4
0.753,0.612,5,-8.428,0,0.149,0.491,0.0297,0.0782,0.754,93.803,498333,4
0.154,0.0985,1,-25.792,1,0.0371,0.974,0.797,0.107,0.0345,145.421,220307,3
0.632,0.134,8,-17.029,1,0.0532,0.985,0.00126,0.285,0.618,89.088,180930,4
0.481,0.174,11,-13.314,1,0.0461,0.977,0.0,0.144,0.398,120.165,207200,4
0.719,0.896,10,-4.104,1,0.0413,0.121,2.47e-05,0.138,0.8,120.008,202493,4
0.139,0.228,7,-17.027,1,0.0405,0.898,0.851,0.244,0.119,83.833,319013,4
0.73,0.629,0,-7.344,1,0.0744,0.623,0.0,0.0581,0.965,152.682,166893,4
0.487,0.148,3,-12.921,1,0.0443,0.908,1.43e-06,0.239,0.352,71.792,192040,4
0.467,0.125,1,-16.331,1,0.0331,0.803,0.0,0.117,0.334,141.161,191933,3
0.596,0.866,9,-6.7,0,0.0587,0.162,1.85e-06,0.17,0.89,124.443,208693,4
0.588,0.587,3,-6.89,1,0.0302,0.599,0.0,0.162,0.381,147.897,203200,4
0.424,0.813,0,-3.786,1,0.0317,0.000636,0.0079,0.464,0.181,142.922,248960,4
0.752,0.839,9,-6.879,1,0.0503,0.0236,0.0,0.263,0.864,104.794,253413,4
0.742,0.472,5,-10.038,0,0.0711,0.898,0.951,0.107,0.851,114.32,177507,4
0.355,0.707,7,-11.905,1,0.0321,0.057,0.0055,0.0992,0.564,162.408,229600,4
0.591,0.397,5,-11.571,1,0.051,0.695,8.79e-06,0.121,0.548,164.025,322973,4
0.259,0.59,3,-8.343,1,0.0363,0.472,0.00128,0.135,0.474,201.016,235920,3
0.687,0.074,0,-21.323,0,0.515,0.99,0.0,0.118,0.536,104.144,195040,3
0.388,0.559,4,-12.401,1,0.0355,0.216,0.0,0.0663,0.375,206.309,254827,4
0.537,0.48,5,-17.777,1,0.0377,0.000786,6.11e-05,0.0927,0.751,153.715,248107,4
0.484,0.914,3,-4.513,1,0.135,0.313,2.78e-05,0.134,0.798,130.464,101680,3
0.789,0.55,11,-7.423,0,0.0473,0.174,0.0,0.0614,0.696,172.049,231573,4
0.47,0.28,11,-19.32,1,0.129,0.992,0.926,0.107,0.597,130.445,152947,4
0.602,0.782,6,-6.47,0,0.249,0.125,0.0,0.189,0.654,79.862,281400,4
0.65,0.487,5,-8.891,1,0.0475,0.942,0.00541,0.116,0.901,142.798,191907,4
0.623,0.0999,7,-15.149,1,0.0403,0.867,0.0,0.128,0.411,102.295,146227,4
0.355,0.232,0,-18.978,0,0.0346,0.992,0.893,0.75,0.29,104.943,257400,3
0.599,0.398,5,-9.916,0,0.0367,0.826,0.000943,0.11,0.474,138.314,237640,4
0.717,0.311,3,-18.338,0,0.95,0.245,0.0,0.0914,0.611,84.174,378787,3
0.429,0.958,2,-10.437,1,0.057,0.0494,0.00302,0.298,0.437,161.004,178400,4
0.631,0.851,7,-5.871,1,0.04,0.392,0.0647,0.57,0.469,107.008,261040,4
0.501,0.689,6,-7.087,1,0.0288,0.394,3.33e-05,0.0955,0.616,105.538,191726,4
0.374,0.897,5,-4.159,1,0.0379,0.426,1.04e-05,0.318,0.748,145.377,170147,4
0.403,0.557,1,-6.018,1,0.0314,0.00858,0.0,0.72,0.203,73.998,467053,4
0.537,0.873,6,-6.505,1,0.408,0.723,0.00946,0.684,0.644,164.074,251196,4
0.787,0.585,0,-11.339,1,0.0549,0.298,1.9e-06,0.111,0.752,98.341,139960,4
0.558,0.535,5,-10.37,1,0.163,0.643,0.0,0.101,0.464,169.859,178903,4
0.74,0.478,9,-10.983,1,0.0495,0.291,2.38e-05,0.167,0.7,112.855,320907,4
0.389,0.047,5,-20.711,0,0.0512,0.995,0.903,0.0836,0.0862,77.03,102573,1
0.41,0.273,2,-12.162,1,0.0423,0.991,0.928,0.14,0.368,90.915,239001,4
0.669,0.801,8,-5.445,1,0.136,0.268,0.0,0.0594,0.541,109.919,201072,4
0.489,0.568,2,-13.329,1,0.0281,0.0562,0.0107,0.21,0.86,146.009,308133,4
0.363,0.5,7,-8.112,0,0.0351,0.806,0.00175,0.104,0.625,169.849,244400,3
0.51,0.763,6,-4.506,1,0.0706,0.0516,0.0151,0.101,0.344,173.052,218867,4
0.338,0.447,7,-11.091,1,0.0411,0.408,0.0,0.402,0.326,79.005,245203,4
0.302,0.424,9,-10.707,0,0.0406,0.595,0.0,0.0669,0.267,123.834,310893,3
0.409,0.226,2,-16.566,1,0.0301,0.992,0.918,0.114,0.165,84.501,124400,4
0.809,0.483,5,-6.886,1,0.0487,0.8,0.0,0.221,0.715,96.974,168418,4
0.217,0.15,6,-15.529,0,0.0338,0.975,0.00135,0.124,0.152,91.761,185867,3
0.302,0.201,3,-15.2,1,0.0337,0.699,0.119,0.0889,0.141,87.587,398347,4
0.528,0.453,1,-18.484,1,0.96,0.279,0.0,0.593,0.436,75.676,172360,4
0.109,0.314,9,-13.204,0,0.0367,0.796,0.857,0.288,0.0384,83.326,201344,4
0.533,0.541,5,-9.798,1,0.0325,0.356,3.81e-05,0.0774,0.36,94.806,146187,4
0.262,0.87,1,-3.851,0,0.171,0.21,8.03e-05,0.24,0.185,203.744,182947,4
0.315,0.901,2,-5.988,1,0.0523,0.644,1.23e-05,0.11,0.821,148.99,140980,4
0.469,0.942,1,-5.448,1,0.24,0.0379,0.00081,0.0847,0.296,96.378,287733,4
0.263,0.2,2,-15.725,1,0.0362,0.969,0.879,0.125,0.114,119.899,405880,3
0.765,0.168,10,-11.406,1,0.0671,0.995,0.757,0.131,0.763,121.735,175400,4
0.596,0.776,9,-6.254,1,0.327,0.678,0.0,0.375,0.847,75.656,157257,4
0.43,0.416,10,-8.552,1,0.037,0.754,0.0,0.0896,0.215,121.83,228484,4
0.329,0.142,7,-11.589,1,0.0765,0.986,0.0106,0.278,0.194,63.639,218122,5
0.433,0.915,4,-5.095,1,0.0838,0.00151,0.0,0.361,0.882,176.997,291600,4
0.713,0.597,6,-10.741,0,0.37,0.0314,0.0,0.0348,0.803,169.646,265533,5
0.694,0.229,10,-17.28,0,0.703,0.571,0.0,0.349,0.412,103.913,97000,4
0.232,0.145,4,-16.622,1,0.0373,0.898,0.0,0.143,0.2,88.363,92600,1
0.698,0.382,7,-7.904,1,0.0273,0.615,0.0,0.0714,0.201,125.914,214933,4
0.57,0.931,4,-5.78,0,0.0503,0.0429,0.0,0.375,0.4,105.37,247307,4
0.121,0.0157,9,-27.451,1,0.0517,0.995,0.912,0.0928,0.0843,74.437,253307,3
0.278,0.956,7,-1.664,1,0.082,0.00637,0.0,0.504,0.517,168.331,166573,4
0.745,0.525,11,-8.427,0,0.205,0.0896,2.19e-05,0.204,0.217,101.709,240240,4
0.642,0.806,10,-12.973,1,0.032,0.0455,0.314,0.0498,0.962,131.577,395573,4
0.224,0.292,3,-13.97,1,0.0417,0.974,0.539,0.244,0.116,92.439,479067,4
0.773,0.598,5,-9.391,1,0.0638,0.649,0.0059,0.0898,0.874,113.904,152627,4
0.648,0.165,3,-9.31,1,0.0317,0.921,0.333,0.192,0.321,130.462,187760,4
0.517,0.449,2,-9.615,1,0.0657,0.298,0.0,0.0451,0.379,122.265,164533,4
0.472,0.109,4,-18.763,0,0.0448,0.984,0.888,0.136,0.439,64.818,193227,5
0.391,0.166,8,-18.386,0,0.0389,0.475,0.0269,0.259,0.734,180.326,120880,4
0.593,0.364,11,-8.346,1,0.0388,0.852,8.64e-06,0.148,0.388,125.854,158707,4
0.492,0.37,4,-12.455,1,0.0271,0.418,0.000262,0.0729,0.732,109.086,152093,4
0.426,0.486,4,-7.388,0,0.0357,0.971,0.000224,0.375,0.834,125.978,202627,4
0.5,0.874,0,-9.58,1,0.0352,0.0553,0.0,0.099,0.945,155.534,124826,4
0.623,0.423,0,-13.85,0,0.0318,0.765,0.248,0.0781,0.931,146.179,184493,4
0.759,0.656,2,-6.598,1,0.04,0.0256,0.00705,0.346,0.554,132.019,219533,4
0.731,0.491,5,-13.951,1,0.0344,0.139,2.17e-06,0.0786,0.891,102.211,171067,4
0.567,0.928,8,-3.955,1,0.0371,0.00737,0.0,0.343,0.573,100.593,231560,4
0.654,0.755,11,-7.609,1,0.0332,0.0289,2.05e-05,0.307,0.803,91.064,175533,4
0.528,0.126,5,-13.924,1,0.052,0.993,5.37e-05,0.118,0.361,96.448,200880,4
0.654,0.577,0,-8.217,0,0.0285,0.0506,0.0499,0.481,0.657,116.903,322000,4
0.677,0.495,8,-10.482,1,0.0263,0.139,8.21e-06,0.0351,0.45,136.136,277907,4
0.489,0.792,2,-11.421,1,0.0515,0.0161,1.78e-05,0.086,0.945,147.708,196800,4
0.539,0.331,4,-9.851,1,0.0354,0.629,0.00171,0.102,0.0884,118.822,268248,4
0.746,0.332,10,-10.078,0,0.187,0.985,0.00557,0.53,0.828,117.664,166507,4
0.531,0.107,6,-12.904,1,0.0358,0.978,9.13e-06,0.15,0.295,76.245,175560,4
0.79,0.205,8,-14.589,1,0.0903,0.751,0.116,0.107,0.669,96.151,345920,4
0.616,0.776,9,-7.929,1,0.0366,0.0214,0.0,0.178,0.731,149.017,198867,4
0.473,0.123,10,-18.526,1,0.057,0.994,0.874,0.127,0.0743,130.189,581387,5
0.409,0.253,9,-14.103,1,0.241,0.976,0.0,0.145,0.336,70.378,269840,1
0.561,0.163,7,-21.386,1,0.0843,0.994,0.827,0.0867,0.976,90.124,315373,4
0.669,0.459,1,-4.922,1,0.0666,0.973,0.000616,0.87,0.796,116.981,195507,4
0.368,0.136,4,-15.117,0,0.0396,0.985,0.0746,0.345,0.48,72.271,192987,1
0.546,0.162,10,-20.387,0,0.0476,0.915,0.927,0.0832,0.385,95.947,356307,4
0.207,0.977,1,-2.583,0,0.193,1.41e-05,0.0,0.296,0.42,128.278,242067,4
0.631,0.2,5,-13.379,0,0.0469,0.99,0.0362,0.154,0.192,140.136,182267,4
0.426,0.673,10,-9.143,0,0.0441,0.746,2.4e-05,0.678,0.595,146.173,134960,4
0.403,0.644,2,-8.608,1,0.0439,0.0991,0.000179,0.231,0.714,211.27,230533,3
0.197,0.0566,6,-20.402,1,0.0418,0.911,0.0,0.101,0.127,75.01,175040,1
0.688,0.591,5,-2.277,1,0.0314,0.496,0.0,0.0635,0.74,116.626,199640,4
0.36,0.45,7,-11.709,1,0.0263,0.0296,0.0055,0.106,0.544,98.692,215800,4
0.394,0.8,4,-4.17,0,0.0413,0.0266,0.0,0.184,0.525,162.053,185413,4
0.526,0.125,4,-14.848,0,0.0436,0.87,0.0,0.119,0.394,123.687,159560,1
0.675,0.299,1,-17.346,0,0.915,0.607,0.0,0.462,0.56,97.874,98900,3
0.493,0.387,2,-12.73,1,0.0272,0.72,0.696,0.147,0.352,88.334,201960,4
0.351,0.753,0,-6.553,1,0.0311,0.0774,0.059,0.649,0.629,161.914,218760,4
0.747,0.878,8,-3.533,1,0.0282,0.343,0.0,0.0872,0.557,106.004,208333,4
0.789,0.665,9,-5.201,1,0.0665,0.00775,0.0,0.109,0.324,127.914,270747,4
0.548,0.775,8,-3.285,1,0.0306,0.0936,0.0,0.0721,0.311,94.998,274267,4
0.715,0.255,7,-20.658,1,0.94,0.309,0.0,0.522,0.628,88.247,116653,4
0.522,0.332,6,-10.607,0,0.0535,0.901,0.0,0.305,0.713,181.593,174093,4
0.764,0.751,8,-3.74,1,0.0703,0.00554,0.000237,0.164,0.418,91.977,199853,4
0.741,0.565,5,-5.448,0,0.108,0.114,0.0,0.205,0.892,134.122,248133,4
0.659,0.333,5,-13.307,1,0.357,0.313,2.83e-06,0.124,0.933,181.568,221027,3
0.337,0.329,8,-13.214,1,0.0347,0.501,0.0,0.156,0.239,109.294,330813,4
0.667,0.211,4,-15.807,1,0.957,0.159,0.0,0.468,0.478,93.083,97600,3
0.412,0.261,1,-17.889,0,0.172,0.992,0.797,0.285,0.758,74.753,222373,3
0.696,0.545,6,-11.382,1,0.158,0.661,0.0,0.0795,0.896,115.387,129293,4
0.579,0.237,0,-9.776,1,0.028,0.852,3.43e-06,0.135,0.354,125.287,192200,4
0.547,0.794,1,-3.28,1,0.0596,0.0632,4.88e-05,0.196,0.243,142.138,299600,4
0.497,0.757,9,-7.426,1,0.0375,0.00494,0.148,0.107,0.152,151.02,399453,4
0.535,0.757,2,-6.912,1,0.0413,0.518,2.04e-06,0.162,0.447,88.229,188035,4
0.529,0.275,5,-14.698,1,0.0483,0.784,1.69e-05,0.0656,0.647,78.243,427160,4
0.627,0.802,0,-8.432,1,0.0348,0.197,0.784,0.404,0.867,126.283,232400,4
0.329,0.319,2,-13.376,1,0.036,0.901,0.868,0.286,0.423,117.564,249600,4
0.532,0.829,11,-6.867,0,0.0892,0.0608,0.00243,0.96,0.718,142.873,351600,4
0.458,0.554,7,-11.206,1,0.0413,0.66,0.0,0.242,0.649,158.0,132545,4
0.488,0.717,10,-9.123,0,0.114,0.772,0.0,0.685,0.823,170.765,247307,4
0.553,0.441,5,-10.174,1,0.0264,0.283,0.0,0.174,0.404,108.927,265533,4
0.67,0.611,7,-10.424,1,0.0518,0.137,5.41e-06,0.0722,0.719,91.04,171533,4
0.609,0.0278,9,-16.265,0,0.399,0.996,0.703,0.113,0.638,68.647,177861,3
0.409,0.105,6,-17.849,1,0.0484,0.926,0.0,0.126,0.239,81.884,342960,4
0.63,0.525,2,-11.154,1,0.0269,0.156,2.09e-05,0.369,0.931,89.738,146133,4
0.316,0.797,2,-10.984,1,0.0688,0.00035,0.161,0.0541,0.539,175.037,139267,4
0.38,0.307,11,-10.38,0,0.0352,0.995,0.888,0.121,0.59,99.083,162120,3
0.434,0.478,11,-15.478,0,0.0912,0.647,3.92e-06,0.086,0.694,147.06,619000,4
0.558,0.458,7,-13.532,1,0.0268,0.0932,0.0021,0.233,0.573,128.844,284613,4
0.151,0.129,4,-17.185,0,0.037,0.445,0.854,0.106,0.0392,104.986,164533,3
0.653,0.816,2,-4.353,1,0.167,0.228,0.0,0.0967,0.816,178.085,228827,4
0.656,0.917,0,-4.652,1,0.0495,0.045,0.000732,0.0878,0.961,152.067,181000,4
0.553,0.818,4,-6.16,0,0.102,0.646,0.0,0.122,0.654,93.755,370840,4
0.359,0.285,9,-10.224,1,0.0284,0.936,0.749,0.279,0.271,77.153,199720,4
0.367,0.0297,3,-30.854,1,0.0568,0.99,0.871,0.0912,0.189,80.977,732453,4
0.603,0.405,7,-9.775,1,0.0277,0.296,3.8e-06,0.24,0.7,127.572,180600,4
0.804,0.74,0,-9.491,1,0.029,0.201,0.0122,0.063,0.968,121.72,262014,4
0.542,0.38,10,-11.702,1,0.0366,0.29,0.0,0.409,0.138,123.971,318333,4
0.56,0.81,0,-11.058,1,0.0362,0.977,0.928,0.279,0.971,91.672,162600,4
0.761,0.495,10,-4.751,1,0.0328,0.384,0.0,0.0485,0.963,114.999,171667,4
0.785,0.0766,9,-19.239,1,0.0622,0.995,0.0497,0.112,0.851,120.251,179000,4
0.288,0.121,7,-20.332,1,0.0456,0.987,0.854,0.366,0.0388,78.53,305200,4
0.735,0.589,4,-15.578,0,0.0382,0.917,0.42,0.115,0.923,159.963,216627,4
0.384,0.546,7,-8.214,1,0.0438,0.985,0.842,0.331,0.892,73.791,193493,4
0.468,0.851,11,-3.617,1,0.0398,0.000281,0.00483,0.0644,0.293,92.079,252360,4
0.291,0.719,2,-11.152,1,0.0809,0.131,0.0922,0.482,0.549,145.447,673707,4
0.539,0.429,8,-15.279,1,0.0382,0.496,5.73e-06,0.398,0.609,75.479,342187,4
0.427,0.19,11,-18.888,1,0.0684,0.938,3.14e-06,0.533,0.279,125.367,164000,4
0.0905,0.00523,1,-28.178,1,0.0412,0.979,0.879,0.0615,0.0307,71.001,327933,3
0.592,0.4,5,-8.722,1,0.0732,0.696,0.0,0.0675,0.748,101.887,60933,4
0.616,0.552,7,-8.544,0,0.0545,0.215,0.0,0.185,0.59,105.725,173200,4
0.687,0.985,5,-5.393,1,0.24,0.278,0.00107,0.803,0.255,114.004,276227,4
0.668,0.537,9,-11.468,1,0.03,0.143,0.00525,0.0781,0.753,99.264,292804,4
0.469,0.219,4,-17.619,0,0.0292,0.61,1.32e-06,0.0965,0.522,97.591,173000,4
0.456,0.817,9,-5.997,1,0.0334,4.85e-05,0.00154,0.188,0.487,124.119,226133,4
0.47,0.959,10,-4.338,1,0.075,0.00535,0.0101,0.141,0.199,88.0,272413,4
0.105,0.296,3,-14.538,1,0.0324,0.512,0.756,0.117,0.0546,77.39,248467,3
